simulation,manning_mean,manning_median,depth_mean,depth_median,flooded_area_km2
334,0.03944296187070175,0.0235970433114403,1.0136114358901978,0.8754844665527344,0.52665
335,0.06164300805348444,0.0624963825298436,1.0128724575042725,0.8745784759521484,0.5268499999999999
336,0.03924080241359298,0.0273772440919226,1.0546382665634155,0.9467716217041016,0.5510499999999999
337,0.05226755040836782,0.0464638944816573,1.0454665422439575,0.9304046630859375,0.541775
338,0.042432144363253606,0.0486312309073976,1.0206869840621948,0.8947525024414062,0.5303
339,0.03449838977055197,0.0361414289511117,1.0902247428894043,0.9693527221679688,0.538575
340,0.03425315298654516,0.0402994850753088,1.1011253595352173,1.0080032348632812,0.5575249999999999
341,0.046797916187026854,0.0439585651180891,1.0505975484848022,0.9297599792480469,0.542925
342,0.058754785617606144,0.0714138518358709,1.1218492984771729,1.0383567810058594,0.56425
343,0.06149974832896427,0.0560116796144459,1.0962249040603638,1.0054149627685547,0.5599999999999999
344,0.06356210201224598,0.0530714646568412,1.024060606956482,0.9086685180664062,0.541075
345,0.04390502516834285,0.030116168007396,1.0539463758468628,0.9477615356445312,0.541025
346,0.07905325917126543,0.0855306533533735,1.0755751132965088,0.9806747436523438,0.550775
347,0.04397805695790614,0.0362631276501711,0.9795390367507935,0.778350830078125,0.513425
348,0.059289743948938545,0.0495835352325383,1.0124907493591309,0.8852348327636719,0.53205
349,0.04740537353833538,0.0433104058641333,1.031132459640503,0.9064979553222656,0.53305
350,0.05420492671022339,0.0469212228528705,1.0402603149414062,0.9332199096679688,0.542325
351,0.053809094017085196,0.0422062307562123,1.0986380577087402,0.9727840423583984,0.5427
352,0.051720334791922,0.0510358468525242,1.049316644668579,0.9519519805908203,0.5427
353,0.06143358671675756,0.0588851603974376,0.997577428817749,0.8401279449462891,0.52505
354,0.05565777510493835,0.0483814218717952,1.0512264966964722,0.9510345458984375,0.54245
355,0.06522202983660044,0.0566516752231791,1.064457654953003,0.9673328399658203,0.5461
356,0.059547439860433815,0.0501435517994956,1.0641437768936157,0.9744777679443359,0.55455
357,0.0778687364515026,0.0845780744267454,1.0038349628448486,0.8711433410644531,0.528175
358,0.05751912057428212,0.0511641474044382,1.0304311513900757,0.9125900268554688,0.535125
359,0.052137212592716566,0.0359604450413257,1.0486087799072266,0.9250507354736328,0.53465
360,0.05501622781275458,0.0787680076792867,1.051452398300171,0.9522476196289062,0.545025
361,0.05605944306873832,0.0653168882012664,1.0296252965927124,0.9073143005371094,0.5349499999999999
362,0.045694820170314815,0.0360785831240377,1.015592336654663,0.8854331970214844,0.52925
363,0.06133651862195061,0.065882660075772,1.0944292545318604,1.010894775390625,0.558175
364,0.04435744751574991,0.0556176778444966,1.0107238292694092,0.8431320190429688,0.532025
365,0.04335291539015455,0.0430107083923871,1.0518912076950073,0.9483795166015625,0.543975
366,0.05714995421684346,0.0463108233922753,1.0033752918243408,0.8389434814453125,0.523775
367,0.053862332680305255,0.0494514237162775,1.0364978313446045,0.9178504943847656,0.53755
368,0.05409262375560404,0.053842079049668,1.103324055671692,1.0020065307617188,0.5534
369,0.04872122633356783,0.0556614042829928,1.0650684833526611,0.9100151062011719,0.5115
370,0.048997427637020974,0.0428023091963609,1.021979808807373,0.8973541259765625,0.53315
371,0.03836294133493123,0.0329538655313978,1.0661131143569946,0.96282958984375,0.544275
372,0.04484836508394517,0.0488642248628956,1.0798217058181763,0.9668617248535156,0.5412
373,0.048407465294315596,0.0397466495967563,1.0769882202148438,0.9851741790771484,0.55015
374,0.06857417733867165,0.0692629929578743,1.0004277229309082,0.8527965545654297,0.52815
375,0.060274046624354254,0.0613463990590754,0.993622899055481,0.813079833984375,0.518825
376,0.04744166869093081,0.0337582854692706,1.0554823875427246,0.96337890625,0.5465249999999999
377,0.0439468894531675,0.0353729472277518,1.0310555696487427,0.9111442565917969,0.53505
378,0.05541217501701469,0.0474065102894769,1.088851809501648,1.0027618408203125,0.559275
379,0.055267818647254184,0.0612717638144317,1.019218921661377,0.88751220703125,0.5294
380,0.07308315839322176,0.074983126394045,1.0739518404006958,0.9795913696289062,0.54955
